X1,Datetime,TweetId,Text,FoundWord,start_text,end_text,country_predicted,country_conf,admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code
725,2021-02-19 23:54:15+00:00,1362913420576579584,"@AOC This is only the tip of the ice berg. America has been doing evil for over 400 years. Acts 7:6,7. My biblical name is Daniel. YouTube The Daniel Project. God named me Daniel and I am grateful to be his servant. I am his son and he is my Father.",America,43,50,USA,0.9516947865486145,Wyoming,41.54357,-109.85903,USA,5830444,Little America,P,PPL
726,2021-02-19 23:54:14+00:00,1362913415992328194,"@RawBeautyKristi I know it sucks but know its still a blessing!!

I couldnt breastfeed at all, milk never came in. So now stuck in Houston with no clean water &amp; I'm having to feed my 3m old boiled water that still tastes gross to mix his formula....I feel so awful. I wish I could feed him myself.",Houston,131,138,USA,0.9571880102157593,Texas,29.76328,-95.36327,USA,4699066,Houston,P,PPLA2
727,2021-02-19 23:54:14+00:00,1362913414855720961,"@mmfa @MalcolmNance So, the argument is that it's the fault of @SpeakerPelosi  that a Trump mob, that wanted to kill her specifically, were able to storm the Capitol? And @AOC &amp; the #GreenNewDeal were the cause of the power outages in Texas? Seem's legit.",Texas,239,244,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
728,2021-02-19 23:54:14+00:00,1362913414767464450,Ted Cruz went to where you can drink the water. Mexico! https://t.co/w4wmwulwOY,Mexico,48,54,MEX,0.9516947865486145,NA,23,-102,MEX,3996063,Mexico,A,PCLI
729,2021-02-19 23:54:13+00:00,1362913409633837056,Idc what anyone say y’all ps4 kids don’t have it weather you won or not kiefe was still inna BOX 🗣,y’,20,22,GBR,0.5339667797088623,,,,,,,,
730,2021-02-19 23:54:12+00:00,1362913408417484802,"@ScotTories In 2016 Rachael Hamilton had something to say about what the SNP should concentrate on, it seems the local people of Scotland want independence and now it seems MSP Rachael Hamilton's even more keen to centralise power back to WM because she knows Tories will never win Scotland. https://t.co/z8cY1H3LG0",Scotland,129,137,GBR,0.33312684297561646,,,,,,,,
731,2021-02-19 23:54:12+00:00,1362913408417484802,"@ScotTories In 2016 Rachael Hamilton had something to say about what the SNP should concentrate on, it seems the local people of Scotland want independence and now it seems MSP Rachael Hamilton's even more keen to centralise power back to WM because she knows Tories will never win Scotland. https://t.co/z8cY1H3LG0",Scotland,282,290,GBR,0.33312684297561646,,,,,,,,
732,2021-02-19 23:54:12+00:00,1362913408056655874,AOC slams 'fossil fuel billionaires' after one CFO likens Texas winter storm to 'hitting the jackpot' https://t.co/B0mMuhvQTu One brave soul fights Republican corruption,Texas,58,63,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
733,2021-02-19 23:54:11+00:00,1362913403640102914,"@IMOBAZCBATV It really is amazing to see what the power of social media can do, long may it continue and I'm sure I speak for everyone when I wish Isla and her family all the hope in the world.",Isla,147,151,PHL,0.28365933895111084,,,,,,,,
734,2021-02-19 23:54:11+00:00,1362913402696458240,The way these Chester streets are covered with snow and ice is trifling. Folks need to hold these no good elected officials accountable.,Chester,14,21,GBR,0.8799221515655518,England,53.16667,-2.58333,GBR,2653234,County of Cheshire,L,RGN
735,2021-02-19 23:54:11+00:00,1362913402553851906,"https://t.co/myOb0aLSpv “What Australia seems wilfully blind to is that each of its enclaves of power – from religious institutions such as the Catholic Church, to the judiciary, corporations and financial institutions, to our parliaments – has a misogynistic, patriarchal power",Australia,30,39,AUS,0.9516947865486145,NA,-25,135,AUS,2077456,Commonwealth of Australia,A,PCLI
736,2021-02-19 23:54:09+00:00,1362913393729024001,"Michigan did end up getting a power play at the end of the period. They'll start the third on the pp, and boy do they need a goal down 3-1.",Michigan,0,8,USA,0.9634982943534851,Michigan,44.25029,-85.50033,USA,5001836,Michigan,A,ADM1
737,2021-02-19 23:54:08+00:00,1362913390109200391,"@flyfishcedarci1 The simple truth is Texas relies primarily on natural gas for its power, and that system just wasn't ready for the extreme cold. 
Apart from getting everyone back onto a functioning power grid, the next big question is what will be done to avoid this type of mishap in the future.",Texas,37,42,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
738,2021-02-19 23:54:07+00:00,1362913384975458306,🌎 The weather events in Texas has brought energy into the news spotlight. Solar + Storage is a great option for peace of mind when the grid goes down. Adding a whole home battery would allow a home to run even when the grid/power goes down. ☀️,Texas,24,29,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
739,2021-02-19 23:54:07+00:00,1362913383834677250,"Eight people aged 19 die from carbon monoxide poisoning in a cottage in Tribistovo, Bosnia and Herzegovina, during a New Year's celebration, after carbon monoxide leaks from a generator used to power the heater",Tribistovo,72,82,BIH,0.9528108835220337,Federation of Bosnia and Herzegovina,43.49482,17.36945,BIH,3284281,Tribistovo,P,PPLL
740,2021-02-19 23:54:07+00:00,1362913383834677250,"Eight people aged 19 die from carbon monoxide poisoning in a cottage in Tribistovo, Bosnia and Herzegovina, during a New Year's celebration, after carbon monoxide leaks from a generator used to power the heater",Bosnia and,84,94,BIH,0.9637409448623657,NA,44.25,17.83333,BIH,3277605,Bosnia and Herzegovina,A,PCLI
741,2021-02-19 23:54:07+00:00,1362913383834677250,"Eight people aged 19 die from carbon monoxide poisoning in a cottage in Tribistovo, Bosnia and Herzegovina, during a New Year's celebration, after carbon monoxide leaks from a generator used to power the heater",Herzegovina,95,106,BIH,0.9637409448623657,NA,44.25,17.83333,BIH,3277605,Bosnia and Herzegovina,A,PCLI
742,2021-02-19 23:54:07+00:00,1362913383687675904,"Saw something about the Biden admin deporting Africans. Turns out, ICE is defying the Biden administration because ICE ignored the admin’s 100 day suspension on deportation flights AND because one of our TX judges overturned Biden’s moratorium

https://t.co/vMjlFnakCe",TX,204,206,USA,0.9637409448623657,Texas,32.4512,-100.3927,USA,9847837,Hampton Inn - Sweetwater. Tx,S,HTL
743,2021-02-19 23:54:06+00:00,1362913383247470601,"Nobody will see this, but my electricity is off again and I can't boil any more water.

I hope power is restored soon.

Austin needs help. Texas needs decisive political action, not more prayers.

Abbott must go.
#TexasBlackout #AbbottFailedTexas #AustinWater #AbbottResign",Texas,139,144,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
744,2021-02-19 23:54:06+00:00,1362913381062045696,TVA cuts capacity at Memphis plant due to water shortage; assures the lights will stay on https://t.co/6o2Ra2PnHq,Memphis,21,28,USA,0.7178229093551636,Tennessee,35.14953,-90.04898,USA,4641239,Memphis,P,PPLA2
745,2021-02-19 23:54:06+00:00,1362913381062045696,TVA cuts capacity at Memphis plant due to water shortage; assures the lights will stay on https://t.co/6o2Ra2PnHq,https://t.co/6o2Ra2PnHq,90,113,,0.0,,,,,,,,
746,2021-02-19 23:54:06+00:00,1362913380982353929,@Sue0606 @cenkuygur @joerogan Poverty on the rise - farming being destroyed - water privatized and manufactured droughts list goes on here in OZ then there the people who actually believe above statement. As a vassal state of US/China how far do want us to bend over is really the question,OZ,142,144,FRA,0.23059260845184326,,,,,,,,
747,2021-02-19 23:54:06+00:00,1362913380982353929,@Sue0606 @cenkuygur @joerogan Poverty on the rise - farming being destroyed - water privatized and manufactured droughts list goes on here in OZ then there the people who actually believe above statement. As a vassal state of US/China how far do want us to bend over is really the question,China,229,234,CHN,0.6875819563865662,NA,35,105,CHN,1814991,People’s Republic of China,A,PCLI
748,2021-02-19 23:54:06+00:00,1362913379430633472,"The Texas power grid is like your best sexual partner: right when you want it most, it goes down on you. #TexasFacts",Texas,4,9,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
749,2021-02-19 23:54:05+00:00,1362913376733519875,"The Texas Freeze: Why the Power Grid Failed: The state’s electricity system was considered a model. This week’s outages revealed serious problems, including with market incentives to producers. https://t.co/eaqgEh1NXP ^WSJ #Business #Finance #CFO https://t.co/99KJHkCFrA",Texas,4,9,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
750,2021-02-19 23:54:04+00:00,1362913373831106560,The Texas Freeze: Why the Power Grid Failed https://t.co/KGQ5AMToJC,Texas,4,9,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
751,2021-02-19 23:54:02+00:00,1362913366428299264,"@storm_ofmylife vou me jogar 
gente https://t.co/Vg3rhoMMvI",jogar,23,28,IND,0.28868943452835083,,,,,,,,
752,2021-02-19 23:54:02+00:00,1362913362825338880,@InTheBleachers This is literally what you had a couple days ago. Thanks Chicago. Actually don’t think we’ll get 2’ but it’s been a 36 hour storm so just enjoyable,Chicago,73,80,USA,0.9634982943534851,Illinois,41.85003,-87.65005,USA,4887398,Chicago,P,PPLA2
753,2021-02-19 23:54:02+00:00,1362913362791702529,"If there's ever another Austin Power flick, I expect a hat tip to Silicon Valley morality by having a big banner up at Dr. Evil's lair that says ""Don't Be Evil"".",Silicon,66,73,SRB,0.28868943452835083,,,,,,,,
754,2021-02-19 23:54:01+00:00,1362913360275103746,"@ryanstruyk @WJCadigan @devancole1 ""Meijers"" tweets are funny to someone from TX; frankly, w/#TexasPowerOutages, frozen roads, no water/food, we need to laugh. PS: Here in Austin, we pronounce 'Burnet' Road as BUR-nit, 'Manchaca' TX = MAN-shack, 'Guadalupe' = GWAH-duhloop, 'Pedernales' River = PERdin-al-iss, etc.",TX,78,80,USA,0.9637409448623657,Texas,32.4512,-100.3927,USA,9847837,Hampton Inn - Sweetwater. Tx,S,HTL
755,2021-02-19 23:54:01+00:00,1362913360275103746,"@ryanstruyk @WJCadigan @devancole1 ""Meijers"" tweets are funny to someone from TX; frankly, w/#TexasPowerOutages, frozen roads, no water/food, we need to laugh. PS: Here in Austin, we pronounce 'Burnet' Road as BUR-nit, 'Manchaca' TX = MAN-shack, 'Guadalupe' = GWAH-duhloop, 'Pedernales' River = PERdin-al-iss, etc.",Austin,172,178,USA,0.9571880102157593,Texas,30.26715,-97.74306,USA,4671654,Austin,P,PPLA
756,2021-02-19 23:54:01+00:00,1362913360275103746,"@ryanstruyk @WJCadigan @devancole1 ""Meijers"" tweets are funny to someone from TX; frankly, w/#TexasPowerOutages, frozen roads, no water/food, we need to laugh. PS: Here in Austin, we pronounce 'Burnet' Road as BUR-nit, 'Manchaca' TX = MAN-shack, 'Guadalupe' = GWAH-duhloop, 'Pedernales' River = PERdin-al-iss, etc.",TX,230,232,USA,0.9637409448623657,Texas,32.4512,-100.3927,USA,9847837,Hampton Inn - Sweetwater. Tx,S,HTL
757,2021-02-19 23:54:01+00:00,1362913360275103746,"@ryanstruyk @WJCadigan @devancole1 ""Meijers"" tweets are funny to someone from TX; frankly, w/#TexasPowerOutages, frozen roads, no water/food, we need to laugh. PS: Here in Austin, we pronounce 'Burnet' Road as BUR-nit, 'Manchaca' TX = MAN-shack, 'Guadalupe' = GWAH-duhloop, 'Pedernales' River = PERdin-al-iss, etc.",Guadalupe,247,256,CRI,0.28365933895111084,,,,,,,,
758,2021-02-19 23:54:00+00:00,1362913358312333312,@WBxActual @tiernj03 @DBruce96454761 @RebeccaforReal @JudgeGrogan So if underage possession changes nothing about weather he has a right to self-defense or if it was homicide.,@JudgeGrogan,53,65,,0.0,,,,,,,,
759,2021-02-19 23:54:00+00:00,1362913355833479169,"Why not Independence?  🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿

Lied to over Devolution....IMF
Brexit...62% voted REMAIN - devastating impact on exports
Handling of Covid
Unlawful and corrupt UKGOV
£1Trillion Norways - oil saving fund - £0 Scotland's funds 
Rich Assets.. Renewables power house
WM rules https://t.co/i2vtb88C5J",Norways,184,191,USA,0.23059260845184326,,,,,,,,
760,2021-02-19 23:54:00+00:00,1362913355833479169,"Why not Independence?  🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿

Lied to over Devolution....IMF
Brexit...62% voted REMAIN - devastating impact on exports
Handling of Covid
Unlawful and corrupt UKGOV
£1Trillion Norways - oil saving fund - £0 Scotland's funds 
Rich Assets.. Renewables power house
WM rules https://t.co/i2vtb88C5J",Scotland,215,223,GBR,0.3105928897857666,,,,,,,,
761,2021-02-19 23:53:59+00:00,1362913350582214658,Kacey Musgraves and More Celebrities React to Ted Cruz Fleeing Texas During Disastrous Storm https://t.co/M719mcxCJY @popcrush,Texas,63,68,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
762,2021-02-19 23:53:58+00:00,1362913347931365380,"@Yashua859 @imanihabibi It wasn't even bad at all and that's what I mean, it's so crazy what unfolded from a little snow. I've been fine bc I'm used to it from back home but this exposed Houston so bad!",Houston,187,194,USA,0.9571880102157593,Texas,29.76328,-95.36327,USA,4699066,Houston,P,PPLA2
763,2021-02-19 23:53:58+00:00,1362913347545538566,"@TheRock @nbcs In TX and was without power, when can I catch a replay now that I am no longer frozen? 🥶😕🤔 https://t.co/BvgNCW6Yrp",TX,18,20,USA,0.9637409448623657,Texas,32.4512,-100.3927,USA,9847837,Hampton Inn - Sweetwater. Tx,S,HTL
764,2021-02-19 23:53:57+00:00,1362913345754562561,"Top officials of #ERCOT, the #Texas council that regulates the state’s electric grid, spent less than 40 seconds discussing the impending winter storm during the entity’s board meeting.  https://t.co/Iq25eGUa0i",Texas,30,35,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
765,2021-02-19 23:53:56+00:00,1362913338125135877,@AP The electric grid and water infrastructure in Texas seems not robust or redundant enough to handle a several days cold event. Can it (and the houses/apts) hold up to other weather extremes? Or the influx of Americans migrating there from western/northern states?,Texas,50,55,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
766,2021-02-19 23:53:55+00:00,1362913336627781632,"yall miami folks think yall the shii once again imma say this LOUD AND CLEAR YALL WOULD NOT BE SHIT WITHOUT TRICK, TRINA,LUKE, RICK ROSS ,ICE BERG AND THEM OTHER OLD SCHOOL RAPPERS STFU https://t.co/B0msYjUkCW",miami,5,10,USA,0.9571880102157593,Florida,25.77427,-80.19366,USA,4164138,Miami,P,PPLA2
767,2021-02-19 23:53:54+00:00,1362913332731269120,totally normal Texas weather https://t.co/jJE7kOdMwc,Texas,15,20,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
768,2021-02-19 23:53:54+00:00,1362913331548405763,"Went snow-shoeing in Harriman State Park last weekend. 
Also just did a new winter themed YouTube video:
https://t.co/ce6qZtVHtq @ Harriman State Park (Idaho) https://t.co/fcZEpYJo0m",Harriman State Park,21,40,USA,0.9516947865486145,Idaho,44.33603,-111.46135,USA,5595175,Harriman State Park,L,PRK
769,2021-02-19 23:53:54+00:00,1362913331548405763,"Went snow-shoeing in Harriman State Park last weekend. 
Also just did a new winter themed YouTube video:
https://t.co/ce6qZtVHtq @ Harriman State Park (Idaho) https://t.co/fcZEpYJo0m",Harriman State Park,131,150,USA,0.9516947865486145,Idaho,44.33603,-111.46135,USA,5595175,Harriman State Park,L,PRK
770,2021-02-19 23:53:54+00:00,1362913331548405763,"Went snow-shoeing in Harriman State Park last weekend. 
Also just did a new winter themed YouTube video:
https://t.co/ce6qZtVHtq @ Harriman State Park (Idaho) https://t.co/fcZEpYJo0m",Idaho,152,157,USA,0.9634982943534851,Idaho,44.5002,-114.25118,USA,5596512,Idaho,A,ADM1
771,2021-02-19 23:53:53+00:00,1362913327358349314,"Overwatch 2 va a ser un juego genial? Si, obviamente, y va a ser estrella cuando salga.
Pero así con sus contras, que fandom puede sobrevivir un año sin contenido?? El tiempo es oro y Blizzard está jugando con la paciencia de muchos. Overwatch 2 necesita construir un fanbase de 0",y va,54,58,BIH,0.8799221515655518,NA,44.25,17.83333,BIH,3277605,Bosnia and Herzegovina,A,PCLI
